source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
moteur,632345,Volkswagen passât b6 en bon état,"108,000 MAD",MAD,2010,Diesel,Manuelle,N/A,Kenitra,"200,000 km",Volkswagen,Passat,5,N/A,N/A,8,N/A,État du véhicule,Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632345/volkswagen-passat.html,2026-08-12 17:33:03
moteur,632344,casa anasi,"32,000 MAD",MAD,2004,Essence,Manuelle,N/A,Casablanca,"257,000 km",Opel,Astra,N/A,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632344/opel-astra.html,2026-08-12 17:33:03
moteur,632343,skoda fabia,"173,000 MAD",MAD,2025,Essence,Automatique,N/A,Rabat,"4,000 km",Skoda,Fabia,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632343/skoda-fabia.html,2026-08-12 17:33:03
moteur,632342,Volkswagen JETTA USA,Appeler pour le prix,MAD,2018,Diesel,Manuelle,N/A,Casablanca,"200,000 km",Volkswagen,Jetta,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632342/volkswagen-jetta.html,2026-08-12 17:33:03
moteur,632339,Touareg v6 pullman,"115,000 MAD",MAD,2012,Diesel,Automatique,N/A,Casablanca,"200,000 km",Volkswagen,Touareg,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632339/volkswagen-touareg.html,2026-08-12 17:33:02
moteur,632338,جميلة 5 سباتة,"25,000 MAD",MAD,1999,Essence,Manuelle,N/A,Casablanca,"191,200 km",Fiat,Palio,3,N/A,N/A,6,N/A,"État du véhicule, Jantes",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632338/fiat-palio.html,2026-08-12 17:33:02
moteur,632337,Mercedes-Benz Classe GLC Diesel Automatique 2021,Appeler pour le prix,MAD,2021,Diesel,Automatique,N/A,Agadir,"158,000 km",Mercedes-Benz,Classe GLC,5,N/A,N/A,9,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Régulateur de vitesse, Fermeture centralisée, ESP, ABS, Ordinateur de bord, Vitres électriques, CD / MP3 / Bluetooth, Radar de recul, Limiteur de vitesse, Intérieur cuir, État du véhicule",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632337/mercedes-benz-classe-glc.html,2026-08-12 17:26:02
moteur,632336,Volkswagen Touareg Diesel Automatique 2008,"80,000 MAD",MAD,2008,Diesel,Automatique,N/A,Dakhla,"20,000 km",Volkswagen,Touareg,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Dakhla,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632336/volkswagen-touareg.html,2026-08-12 17:22:03
moteur,632335,Audi Q3 diesel automatique Quattro,"198,000 MAD",MAD,2014,Diesel,Automatique,N/A,Tetouan,"211,000 km",Audi,Q3,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632335/audi-q3.html,2026-08-12 17:22:03
moteur,632334,Citroën C4 Diesel Automatique 2008 à Kénitra,"59,000 MAD",MAD,2008,Diesel,Automatique,N/A,Kenitra,"260,000 km",Citroën,C4,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632334/citroen-c4.html,2026-08-12 17:22:03
moteur,632333,Volkswagen Touareg Diesel Automatique 2008,"80,000 MAD",MAD,2008,Diesel,Automatique,N/A,Dakhla,"200,000 km",Volkswagen,Touareg,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Dakhla,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632333/volkswagen-touareg.html,2026-08-12 17:22:03
moteur,632332,dacia duster,"132,000 MAD",MAD,2016,Diesel,Manuelle,N/A,Rabat,159 km,Dacia,Duster,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632332/dacia-duster.html,2026-08-12 17:22:03
moteur,632331,🚘 Renault Arkana Esprit Alpine,"285,000 MAD",MAD,2026,Hybride,Automatique,N/A,Marrakech,0 km,Renault,Arkana,N/A,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632331/renault-arkana.html,2026-08-12 17:22:02
moteur,632330,bmw 525d automatique,"125,000 MAD",MAD,2011,Diesel,Automatique,N/A,Casablanca,"180,000 km",BMW,Série 5,5,N/A,N/A,11,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Intérieur cuir, Radar de recul",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632330/bmw-serie-5.html,2026-08-12 17:22:02
moteur,632329,Peugeot 208 diesel tout options,"156,000 MAD",MAD,2022,Diesel,Manuelle,N/A,Agadir,"73,000 km",Peugeot,208,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632329/peugeot-208.html,2026-08-12 17:22:02
moteur,632328,seat ateca,"228,000 MAD",MAD,2019,Diesel,Automatique,N/A,Casablanca,"106,000 km",Seat,Ateca,5,N/A,N/A,8,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632328/seat-ateca.html,2026-08-12 17:13:13
moteur,632327,Hyundai i10,"65,000 MAD",MAD,2008,Essence,Manuelle,N/A,Sale,"136,000 km",Hyundai,i10,5,N/A,N/A,5,N/A,"État du véhicule, Fermeture centralisée, Navigation GPS, Radar de recul, CD / MP3 / Bluetooth",Sale,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632327/hyundai-i10.html,2026-08-12 17:11:04
moteur,632326,Citroën C-Elysée Diesel Manuelle 2021 à Tanger,Appeler pour le prix,MAD,2021,Diesel,Manuelle,N/A,Tanger,"131,522 km",Citroën,C-Elysée,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632326/citroen-c-elysee.html,2026-08-12 17:11:03
moteur,632325,Ford Custom,"153,000 MAD",MAD,2017,Diesel,Manuelle,N/A,Casablanca,"150,000 km",Ford,Transit,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Airbags, Fermeture centralisée, Vitres électriques, ESP, Jantes, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632325/ford-transit.html,2026-08-12 17:11:03
moteur,632324,ايت عميرا,"25,000 MAD",MAD,1986,Diesel,Manuelle,N/A,Autre,0 km,Peugeot,309,N/A,N/A,N/A,7,N/A,"État du véhicule, Jantes",Autre,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632324/peugeot-309.html,2026-08-12 17:11:03
moteur,632323,Peugeot 208,Appeler pour le prix,MAD,2024,Diesel,Manuelle,N/A,Rabat,"45,000 km",Peugeot,208,5,N/A,N/A,6,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632323/peugeot-208.html,2026-08-12 17:11:03
moteur,632322,fait fiorino,Appeler pour le prix,MAD,2020,Diesel,Manuelle,N/A,Rabat,"114,000 km",Fiat,Fiorino,5,N/A,N/A,5,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632322/fiat-fiorino.html,2026-08-12 17:11:03
moteur,632321,Ford focus,Appeler pour le prix,MAD,2016,Diesel,Manuelle,N/A,Rabat,"170,000 km",Ford,Focus,5,N/A,N/A,6,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632321/ford-focus.html,2026-08-12 17:11:03
moteur,632320,شارع الاداعة,"80,000 MAD",MAD,2010,Essence,Manuelle,N/A,Casablanca,"193,000 km",Ford,Fiesta,5,N/A,N/A,7,N/A,"État du véhicule, Climatisation, Fermeture centralisée, Vitres électriques, Intérieur cuir",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632320/ford-fiesta.html,2026-08-12 17:11:02
moteur,632319,palio 2003 mazot,"32,000 MAD",MAD,2003,Diesel,Manuelle,N/A,Fes,400 km,Fiat,Palio,5,N/A,N/A,6,N/A,"État du véhicule, Fermeture centralisée, Vitres électriques, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632319/fiat-palio.html,2026-08-12 17:11:02
moteur,632318,chagmon a vendre,Appeler pour le prix,MAD,,Diesel,Manuelle,N/A,Nador,0 km,Autre,Autre,N/A,N/A,N/A,N/A,N/A,chagmon hyandai tucsan 2025 a vendre,Nador,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632318/autre-autre.html,2026-08-12 17:11:02
moteur,632317,ford fiesta 1main,"82,000 MAD",MAD,2014,Essence,Manuelle,N/A,Agadir,210 km,Ford,Fiesta,N/A,N/A,N/A,7,N/A,"ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, ESP, Radar de recul, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632317/ford-fiesta.html,2026-08-12 17:11:02
moteur,632315,Seat Ibiza,"61,000 MAD",MAD,2004,Diesel,Manuelle,N/A,Temara,"300,000 km",Seat,Ibiza,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Airbags, Vitres électriques, Navigation GPS, Radar de recul, Jantes, CD / MP3 / Bluetooth",Temara,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632315/seat-ibiza.html,2026-08-12 17:11:02
moteur,632314,Kia Sportage,"320,000 MAD",MAD,2025,Diesel,Automatique,N/A,Dakhla,"7,700 km",Kia,Sportage,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Dakhla,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632314/kia-sportage.html,2026-08-12 17:04:44
moteur,632313,2021 audi A6 rabat,"315,000 MAD",MAD,2021,Diesel,Automatique,N/A,Rabat,"224,000 km",Audi,A6,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632313/audi-a6.html,2026-08-12 17:01:52
moteur,632312,ford focus deisl,"138,000 MAD",MAD,2015,Diesel,Manuelle,N/A,Rabat,170 km,Ford,Focus,N/A,N/A,N/A,6,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632312/ford-focus.html,2026-08-12 17:01:51
moteur,632311,RANGE ROVER AUTOBIOGRAPHY 2014,"260,000 MAD",MAD,2014,Diesel,Automatique,N/A,Essaouira,"300,000 km",Land Rover,Range Rover Sport,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Essaouira,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632311/land-rover-range-rover-sport.html,2026-08-12 17:01:50
moteur,632310,Jeep Renegade Diesel Automatique 2022 à Rabat,"178,000 MAD",MAD,2022,Diesel,Automatique,N/A,Rabat,"135,000 km",Jeep,Renegade,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632310/jeep-renegade.html,2026-08-12 17:01:50
moteur,632309,Volkswagen Tiguan,Appeler pour le prix,MAD,2014,Diesel,Automatique,N/A,Rabat,"137,000 km",Volkswagen,Tiguan,5,N/A,N/A,8,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632309/volkswagen-tiguan.html,2026-08-12 17:01:49
moteur,632308,alfa romeo Giulietta,"109,000 MAD",MAD,2014,Diesel,Manuelle,N/A,Sale,"200,000 km",Alfa Romeo,Giulietta,5,N/A,N/A,7,N/A,"État du véhicule, Intérieur cuir",Sale,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632308/alfa-romeo-giulietta.html,2026-08-12 17:01:49
moteur,632307,sportage kia a vendre casa,"240,000 MAD",MAD,2022,Diesel,Automatique,N/A,Casablanca,"110,000 km",Kia,Sportage,5,N/A,N/A,6,N/A,"ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632307/kia-sportage.html,2026-08-12 16:55:04
moteur,632306,Mercedes Gle 350de Amg line plus,"1,060,000 MAD",MAD,2024,Diesel,Automatique,N/A,Casablanca,"70,000 km",Mercedes-Benz,Classe GLE,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632306/mercedes-benz-classe-gle.html,2026-08-12 16:55:04
moteur,632305,"X5 2015 , 2.5d dareba 6000mad , 260.000km",Appeler pour le prix,MAD,2015,Diesel,Automatique,N/A,Rabat,"250,000 km",BMW,X5,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, Intérieur cuir, Navigation GPS, Radar de recul, Jantes",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632305/bmw-x5.html,2026-08-12 16:55:03
moteur,632304,porche panmira,"200,000 MAD",MAD,2012,Diesel,Automatique,N/A,Rabat,"400,000 km",Porsche,Panamera,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632304/porsche-panamera.html,2026-08-12 16:55:03
moteur,632303,Porsche Panamera Diesel Automatique 2012 à Rabat,"220,000 MAD",MAD,2012,Diesel,Automatique,N/A,Rabat,"200,000 km",Porsche,Panamera,5,N/A,N/A,22,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632303/porsche-panamera.html,2026-08-12 16:55:03
moteur,632302,Audi Q3 diesel 2018,"220,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Fes,"92,500 km",Audi,Q3,5,N/A,N/A,8,N/A,État du véhicule,Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632302/audi-q3.html,2026-08-12 16:55:02
moteur,632301,fait 500 automatique,Appeler pour le prix,MAD,2017,Essence,Automatique,N/A,Rabat,"113,000 km",Fiat,500,5,N/A,N/A,5,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632301/fiat-500.html,2026-08-12 16:55:02
moteur,632300,Touareg V6 pullman full options,"115,000 MAD",MAD,2012,Diesel,Automatique,N/A,Casablanca,"200,000 km",Volkswagen,Touareg,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, Intérieur cuir, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632300/volkswagen-touareg.html,2026-08-12 16:55:02
moteur,632299,dacia duster lmlih,"119,000 MAD",MAD,2015,Diesel,Manuelle,N/A,Casablanca,200 km,Dacia,Duster,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Fermeture centralisée, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632299/dacia-duster.html,2026-08-12 16:55:02
moteur,632298,Volkswagen Passat Diesel Automatique 2021,"215,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"90,000 km",Volkswagen,Passat,5,N/A,N/A,8,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Radar de recul, ABS, Vitres électriques, Limiteur de vitesse, ESP, Régulateur de vitesse, Ordinateur de bord, CD / MP3 / Bluetooth, Fermeture centralisée, État du véhicule",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632298/volkswagen-passat.html,2026-08-12 16:52:11
moteur,632296,مرسيدس-بنز 220 ديزل أوتوماتيك 2019 في طنجة,Appeler pour le prix,MAD,2019,Diesel,Automatique,N/A,Tanger,"95,000 km",Mercedes-Benz,220,5,N/A,N/A,7,N/A,État du véhicule,Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632296/mercedes-benz-220.html,2026-08-12 16:44:05
moteur,632295,ford focus 2014,Appeler pour le prix,MAD,2014,Diesel,Manuelle,N/A,Autre,"240,000 km",Ford,Focus,N/A,N/A,N/A,6,N/A,État du véhicule,Autre,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632295/ford-focus.html,2026-08-12 16:44:05
moteur,632294,Hyundai i30 Diesel Manuelle 2019 à Casablanca,"145,000 MAD",MAD,2019,Diesel,Manuelle,N/A,Casablanca,"134,000 km",Hyundai,i30,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Jantes, Limiteur de vitesse",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632294/hyundai-i30.html,2026-08-12 16:44:05
moteur,632293,مرسيدس-بنز,Appeler pour le prix,MAD,2013,Diesel,Manuelle,N/A,Fes,274 km,Mercedes-Benz,200,N/A,N/A,N/A,8,N/A,État du véhicule,Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632293/mercedes-benz-200.html,2026-08-12 16:44:04
moteur,632291,أودي كيو8 ديزل أوتوماتيك 2021 في طنجة,Appeler pour le prix,MAD,2021,Diesel,Automatique,N/A,Tanger,"150,000 km",Audi,Q8,5,N/A,N/A,12,N/A,État du véhicule,Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632291/audi-q8.html,2026-08-12 16:44:04
moteur,632290,سيارة هيونداي للبيع,Appeler pour le prix,MAD,2022,Diesel,Automatique,N/A,Autre,"37,952 km",Hyundai,Accent,5,N/A,N/A,6,N/A,État du véhicule,Autre,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632290/hyundai-accent.html,2026-08-12 16:44:04
moteur,632289,Opel Corsa,"145,000 MAD",MAD,2022,Diesel,Manuelle,N/A,Casablanca,"51,000 km",Opel,Corsa,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632289/opel-corsa.html,2026-08-12 16:44:03
moteur,632288,Renault Captur Diesel Manuelle 2022 à Casablanca,"220,000 MAD",MAD,2022,Diesel,Manuelle,N/A,Casablanca,"110,000 km",Renault,Captur,5,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632288/renault-captur.html,2026-08-12 16:44:03
